#LondonShooting,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
1.20051E+18,30-11-2019 01:58,,TRUE,FALSE,,1,0,0,"I was joking when I said this yesterday  

#LondonShooting 
#Hague https:// twitter.com/RedPilledNPC/s tatus/1199954366624673794?s=19   …",/RedPilledNPC/status/1200511955376709637,61436224,RedPilledNPC
1.20051E+18,30-11-2019 01:58,TRUE,FALSE,FALSE,['https://t.co/TEFLUIiCFw'],0,0,0,"Shameless.

#BreakingNews  #LondonShooting  #LondonBridgeAttack  #LondonBridgeshooting  #BorisJohnsonLies  #FakeNews  #GeneralElection19  #GetBrexitDone https://www. independent.co.uk/news/uk/politi cs/london-bridge-attack-jeremy-corbyn-twitter-hoax-fake-terror-shot-dead-a9226866.html#Echobox=1575053334   …",/thecarpetface/status/1200511970300047360,2556197752,thecarpetface
1.20051E+18,30-11-2019 01:59,,FALSE,FALSE,,3,0,1,# LondonShooting  #LondonBridge  Man shot dead by police in terrorist incident at London Bridge https:// twitter.com/i/events/12004 40691819573249   …,/ahmad_mustfa/status/1200512019356631040,84498743,ahmad_mustfa
1.20051E+18,30-11-2019 01:59,,FALSE,FALSE,,6,2,2,"Extraordinarily courage of a fearless Ginger! Who is this hero?
#LondonBridge  #LondonShooting  #LondonBridgeAttack pic.twitter.com/7WdxZgX8kM",/Embezie2/status/1200512038252023808,7.21445E+17,Embezie2
1.20051E+18,30-11-2019 01:59,,FALSE,FALSE,,0,1,0,"We all know Jeremy Corbyn cried as his friend was shot on London Bridge today

#LondonShooting  #GeneralElection",/GeraghtyJoseph/status/1200512069642211328,2420923089,GeraghtyJoseph
1.20051E+18,30-11-2019 01:59,,TRUE,FALSE,,0,0,0,"This tweet was in response to someone saying why shoot an unarmed terrorist.. 
 One who, it turned out! Was wearing a fake bomb vest 
Hd blocked me !!!
#LondonBridge  #LondonShooting  #LondonBridgeshooting pic.twitter.com/J0N92k31tY",/SteveHaylesALAW/status/1200512099153260545,176940232,SteveHaylesALAW
1.20051E+18,30-11-2019 01:59,,FALSE,FALSE,,2,0,1,Love you #London  . Thoughts and prayers with all that are affected. Well done to the #EmergencyServices  and thank you for always being there for us. #LondonShooting  ,/jogia_sheetal/status/1200512104975028225,7.37586E+17,jogia_sheetal
1.20051E+18,30-11-2019 01:59,,FALSE,FALSE,,0,0,0,"Pt 2/4 If we don't break this gridlock this election we have potentially another 2 years of toxic stalemate. I urge people to decide that the greater good for the country is to move forward as quickly as possible....

#bbcelectiondebate  #ge19  #LondonShooting",/averagewhitetac/status/1200512143445114880,72967361,averagewhitetac
1.20051E+18,30-11-2019 02:00,,FALSE,FALSE,,3,1,0,"Having watched that again, in light of what has happened today, I have to say that Corbyn is a danger to this country. #LondonShooting   https:// twitter.com/JTE85/status/1 200481365172596742   …",/Peter_POSH/status/1200512266719940609,227994261,Peter_POSH
1.20051E+18,30-11-2019 02:00,,FALSE,FALSE,,9,1,12,"# BREAKING : #Paris ' #GareduNord  has been evacuated following the discovery of an explosive device hidden in a bag. #France  #Netherlands  #TheHague  #LondonShooting 

 pic.twitter.com/7x429YRusR",/FrumNewsReport/status/1200512445372080129,1.07838E+18,FrumNewsReport
1.20051E+18,30-11-2019 02:00,,FALSE,FALSE,,1,0,0,"Wow.. Lot of crazy people in London especially what I've heard recently.. Heart goes out to the people involved today #prayforlondon  #LondonBridge  #LondonShooting  #LondonBridgeAttack 
 https:// twitter.com/workxtine/stat us/1200336005515169792   …",/workxtine/status/1200512499545706496,1673188038,workxtine
1.20051E+18,30-11-2019 02:01,,FALSE,FALSE,,1,1,0,Thank god America's gun laws stopped terrorists getting too bold. Can't imagine what would happen otherwise.... #LondonBridge  #LondonShooting  #LondonBridgeAttack   https:// twitter.com/DavidWohl/stat us/1200437277182193664   … pic.twitter.com/Qho0SgbdNY,/KFeathers7/status/1200512512065712129,8.75948E+17,KFeathers7
1.20051E+18,30-11-2019 02:01,,FALSE,FALSE,,1,0,0,"# LondonShooting  that moment you get emotional with the news but you show no tears in front of the kids, until they go to bed. May the victims R.I.P and their familes, my sincere condolences xx what a world my kids see xx",/swithrington/status/1200512554528886787,2819638791,swithrington
1.20051E+18,30-11-2019 02:01,TRUE,FALSE,FALSE,['https://t.co/qgPOBTDclF'],6,0,2,"God Bless the 1st responders & especially the brave civilians who stopped this madman. Londoners stood up the the Blitz, they can handle these wimps #LondonShooting  TWO die in London Bridge terror attack  https:// mol.im/a/7739057    via @MailOnline",/TheMattMahoney/status/1200512563802492928,20561325,TheMattMahoney
1.20051E+18,30-11-2019 02:01,,FALSE,FALSE,,57,2,9,The face of a hero who bravely disarmed a terrorist suspect... We thank you for your bravery along with the other members of public who helped you. #LondonBridge  #LondonShooting   pic.twitter.com/YdvnqjZnuA,/supportalife/status/1200512671927455746,9.92543E+17,supportalife
1.20051E+18,30-11-2019 02:01,,FALSE,FALSE,,0,0,0,"First #LondonShooting , then this?

“Several wounded in knife attack in The Hague, Dutch police say”  https:// twitter.com/i/events/12005 02410965204992   …",/NeoRenfield/status/1200512697487384577,22300902,NeoRenfield
1.20051E+18,30-11-2019 02:01,,FALSE,FALSE,,10,0,1,This man is fucking dressed for a meeting. I cannot get over the bravery while he has an entire life at home. Unbelievable and so very selfless #LondonShooting  #LondonBridgeAttack  #LondonBridge pic.twitter.com/vQGsZmZ4z1,/NicoleBunyard90/status/1200512706077503490,266784402,NicoleBunyard90
1.20051E+18,30-11-2019 02:02,,TRUE,FALSE,,0,0,0,Queue up Trump's shitty tweet attacking London's Mayor #LondonShooting,/OneDayAsALion_/status/1200512764286033922,36832958,OneDayAsALion_
1.20051E+18,30-11-2019 02:02,,FALSE,FALSE,,0,0,0,# LondonBridge  #LondonShooting   together we stand! #MaybeItsBecauseImALondoner pic.twitter.com/Fkt1QrwVBq,/ChelseaMUA3/status/1200512778492153857,1.19129E+18,ChelseaMUA3
1.20051E+18,30-11-2019 02:02,,TRUE,FALSE,,0,0,0,"I was worried for a second that someone could be this stupid. But then I saw he had retweeted @KTHopkins  and I realised it’s clearly a #parodyaccount  No one is that devoid of intellect, right?
#LondonBridgeAttack  #LondonShooting",/irishdavro/status/1200512827242483717,431030827,irishdavro
1.20051E+18,30-11-2019 02:02,,FALSE,FALSE,,504,20,34,"The only reason you wear a vest that looks like an explosive vest, is so it looks like an explosive vest. 

The end. 

#LondonShooting  
#LondonBridgeAttack",/DonnaDlm71/status/1200512836973268992,1337628709,DonnaDlm71
1.20051E+18,30-11-2019 02:02,,FALSE,FALSE,,0,0,0,are we gonan ignore that gonzaga just beat oregon #LondonShooting  #gozags  #BlackFriday  #ProtectTaehyung,/jackalope9000/status/1200512845802352641,1.1633E+18,jackalope9000
1.20051E+18,30-11-2019 02:02,,FALSE,FALSE,,217,8,29,"5 mins - between police being called to #LondonBridge  #LondonShooting  and armed officers on the scene, according to Met Police Commissioner Cressida Dick",/FrankRGardner/status/1200512860725694464,220426702,FrankRGardner
1.20051E+18,30-11-2019 02:02,TRUE,FALSE,FALSE,['https://t.co/84NF9JN0J3'],0,0,0,# LondonShooting  #LondonBridgeAttack  Mothers send sons to Somalia to avoid knife crime https://www. theguardian.com/uk-news/2019/m ar/09/british-somalis-send-sons-abroad-to-protect-against-knife-crime?CMP=share_btn_tw   …,/OzSpotterWi/status/1200512874889830400,9.76183E+17,OzSpotterWi
1.20051E+18,30-11-2019 02:02,,FALSE,FALSE,,0,0,0,"Pt4/4  as soon as possible. Please see sense in what I'm seeing. Dont let there be a moments more toxic gridlock than there needs to be. We have to heal  

#GeneralElection19  #moveforward 
#GetBrexitDone 
#LondonShooting",/averagewhitetac/status/1200513005135499266,72967361,averagewhitetac
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,0,0,0,"# BreakingNews  (UPDATE): 2 killed in #London  Bridge stabbing. 

#LondonBridgeshooting  #EU 
#LondonBridgeAttack  #ukpoli 
#LondonShooting  #cdnpoli  #nzpol 
#auspol  #ukpolitics  #uspolitics 
#police  #terrorattack  #terror 
#TerroristAttack  #Police 

 https://www. cnn.com/webview/uk/liv e-news/london-bridge-incident-dle-gbr-intl/index.html   …",/RemusRoma/status/1200513015575015425,229527794,RemusRoma
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,0,0,0,"# LondonShooting  To the brave members of the public who helped bring the guy down, thank u. To the emergency services who neutralised the threat, helped the injured & kept the rest of London safe, thank u. To those who have died in a senseless attack & their friends and family,",/CheapSeats1962/status/1200513058289995776,4866891269,CheapSeats1962
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,1,0,0,"@ michaelgove  Why are you campaigning tonight in Chobham, after the #LondonShooting . Have you no respect?  Two have died. For goodness sake. ",/PaulGarvey4/status/1200513116112588802,2357835259,PaulGarvey4
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,3,0,0,Two people left work today and are not coming home. Rest in peace #LondonBridgeAttack  #LondonShooting  #LondonBridge,/DeedeeSymone/status/1200513135754534912,20862290,DeedeeSymone
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,3,0,0,"First London and now Amsterdam...
Lord have Mercy...
#LondonShooting 
#terrorattack",/MariamIshakCA/status/1200513161557880833,9.24452E+17,MariamIshakCA
1.20051E+18,30-11-2019 02:03,,TRUE,FALSE,,6,0,1,"I don't want to hear politics, I don't want to hear love defeats hate. I don't want to questioning the police actions. Lets just celebrate the strength, resillence and bravery of our Nation today. #LondonBridge  #LondonShooting",/MMacawiye/status/1200513165131468801,1.12214E+18,MMacawiye
1.20051E+18,30-11-2019 02:03,,FALSE,FALSE,,5,0,2,"@ GMB  @piersmorgan  @PiersMorganLive  this chap is the best of British, absolutely fearless, well done Sir   #Superman   #LondonBridge  #LondonBridgeAttack  #LondonShooting  #London pic.twitter.com/Bf9Qft8CKW",/PoppiesUK/status/1200513216947859457,1.07113E+18,PoppiesUK
1.20051E+18,30-11-2019 02:04,,FALSE,FALSE,,0,0,0,"Will now avoid twitter because it’s shocking how many people have the opinion that the knife wielding maniac murdered with a bomb jacket on shouldn’t have been shot dead . Don’t bother saying the jacket was fake , who’s to know #LondonBridgeAttack  #LondonShooting  #LondonBridge",/wrestlingfigsjl/status/1200513272002334721,1.06122E+18,wrestlingfigsjl
1.20051E+18,30-11-2019 02:04,,FALSE,FALSE,,1,0,0,# LondonBridge  sad day for our wonderful city - this will not break us . So much love for those passers by who risked everything to apprehend the attacker #lovelondon  #standtogether  #LondonShooting  #LondonBridgeAttack,/longleigh73/status/1200513322438791168,1043463246,longleigh73
1.20051E+18,30-11-2019 02:04,,FALSE,FALSE,,3,1,0,In shock at the amount of people kicking off because the man who murdered innocent people going about their day was shot-he had an explosive vest on (they couldnt know it was fake)-what are they supposed to do let him set it off? Those who protect us are heroes! #LondonShooting,/miss_jmwest/status/1200513323453878272,189712920,miss_jmwest
1.20051E+18,30-11-2019 02:04,,TRUE,FALSE,,3,1,0,"If we had guns in the UK inevitably this would lead to 100’s of shooting a day like the US, we’d then become immune to the horror, just like the US. The fact that we don’t carry guns makes us feel the horror and sadness when tragedy strikes. #LondonBridge  #LondonShooting",/Hemong/status/1200513335625687042,20239207,Hemong
1.20051E+18,30-11-2019 02:04,TRUE,FALSE,FALSE,['https://t.co/P6CZjTsTlA'],0,0,0,"# Exclusive : Video shows moment #police  take down suspect in #LondonBridgeAttack . The suspect wore a hoax vest.

#EU  #cdnpoli  #uspolitics  #uspoli 
#auspol  #nzpol  #ukpoli  #ukpolitics  #LawEnforcement 
#LondonShooting  #LondonBridgeshooting https://www. cnn.com/videos/world/2 019/11/29/london-bridge-incident-shots-video-police-witness-sot-vpx.cnn   …",/RemusRoma/status/1200513395927080960,229527794,RemusRoma
1.20051E+18,30-11-2019 02:04,,FALSE,FALSE,,1,0,0,"It’s truly Christmas season when feral kebabs and similar third world miscreants start stabbing and murdering in the tolerant, multicultural cities ran by traitors and subversives.

#LondonBridgeAttack  
#LondonShooting  
#Hague",/ajnlit/status/1200513441372528642,1.18451E+18,ajnlit
1.20051E+18,30-11-2019 02:04,,FALSE,FALSE,,3,0,0,These average joes on the street who actively and knowingly (unarmed) run towards a psychotic nutter with a knife hell bent on killing deserve the biggest honours known to man in this country. The sad fact is their names will be forgotten next week #heroes  #LondonShooting,/pearson_niall/status/1200513504027041792,3385859987,pearson_niall
1.20051E+18,30-11-2019 02:05,,FALSE,FALSE,,0,1,0,It's scary how frequent attacks have gotten in London... #LondonShooting,/JafacakesP/status/1200513600479203328,1.04428E+18,JafacakesP
1.20051E+18,30-11-2019 02:05,,FALSE,FALSE,,3,0,1,"Its probably the british empire to blame.
Jeremy is going to teach the kids all about it in  school.
#LondonShooting",/paulturner2012/status/1200513736345292801,224623891,paulturner2012
1.20051E+18,30-11-2019 02:06,,FALSE,FALSE,,2,1,1,"# TerrorForHire  #LondonBridgeAttack  
#LondonShooting  
Every time there is election in #European  country the recall #ISIS  #Terrorist  groups to help shaping the general public opinion against #Islam  and #Muslims  to win elections.
#ISIS  and it’s idiots are western intelligences made.",/ZahraniAbidi/status/1200513884177813504,2890735915,ZahraniAbidi
1.20051E+18,30-11-2019 02:06,,TRUE,FALSE,,0,0,1,"6116 
 
emergency  number ?  

 
sure....
sure...
 
 

#LondonShooting  #Londres pic.twitter.com/OBWrUfHjdm",/parpadeo1/status/1200513941039923201,568981540,parpadeo1
1.20051E+18,30-11-2019 02:06,,FALSE,FALSE,,5,1,0,"All the lefty cunts saying that the terrorist who knifed and killed 2 people today shouldn't have been shot, watch this.
Wankers. #LondonShooting  #LondonBridgeAttack https:// twitter.com/RealDannyTommo /status/1200441564524351488   …",/Suzy67032782/status/1200513999818895361,1.11246E+18,Suzy67032782
1.20051E+18,30-11-2019 02:07,,FALSE,FALSE,,4,3,0,Brilliant work by the public and the police today but wonder how long it'll be before the Met get criticised for overreacting on london bridge? #LondonShooting,/HaroldPitkin/status/1200514057620611073,1647560328,HaroldPitkin
1.20051E+18,30-11-2019 02:07,,FALSE,FALSE,,0,0,0,"THIS is what mass-#immigration  & forced-#multiculturalism  create. THIS is what we reap for our liberal, open-border mindset. How many more times? Thoughts & prayers with all affected.
.
.
#LondonShooting  #LondonBridgeAttack  #refugees  #BorisJohnson  #isis  #brexit  #GE2019  #indyref2 pic.twitter.com/pDCJ1rdFJO",/tetsumonchi/status/1200514127350894602,90271269,tetsumonchi
1.20051E+18,30-11-2019 02:07,,FALSE,FALSE,,12,2,5,"# LondonShooting  #TheHague  #GareduNord 

 It's beginning to feel a lot like Christmas.",/BaqueHime/status/1200514191465025536,1.17823E+18,BaqueHime
1.20051E+18,30-11-2019 02:08,,FALSE,FALSE,,1,0,0,"Sorry to hear that 2 people lost their lives in the attack.
Again, well done to the Public who stopped this attack from going any further. #LondonShooting",/SM11DGE/status/1200514395501142016,287619452,SM11DGE
1.20051E+18,30-11-2019 02:09,,FALSE,FALSE,,1,0,0,See how gun laws protect us?  #LondonShooting,/fanxysoo/status/1200514549792886787,996857828,fanxysoo
1.20051E+18,30-11-2019 02:09,TRUE,FALSE,FALSE,['https://t.co/DkIXMZGs8v'],3,2,1,"This is so sick. There's a terrorist attack in #LondonBridge  and some people can't wait to score political points by creating fake tweets. #LondonShooting 
  https://www. independent.co.uk/news/uk/politi cs/london-bridge-attack-jeremy-corbyn-twitter-hoax-fake-terror-shot-dead-a9226866.html#Echobox=1575053334   …",/katiephipps/status/1200514559683055616,19742250,katiephipps
1.20051E+18,30-11-2019 02:09,,FALSE,FALSE,,1,2,1,"Reminder: #Russia  is a leading state sponsor of #terrorism .

A terror attack in the UK just prior to an election helps Russia's preferred winner, the #Tories .

See June 2017 terror attack. #GE19  #GE2019 

#Denmark  #London  #LondonBridgeshooting  #LondonShooting  #LondonBridgeAttack https:// twitter.com/CNN/status/120 0510242150342656   …",/mark_melbin/status/1200514699529318400,3240753078,mark_melbin
1.20051E+18,30-11-2019 02:10,,FALSE,FALSE,,1,0,0,The sooner that plod become armed the better for me it’s time to think of our kids and their kids. If you ain’t wielding a gun or knife then you ain’t getting shot. If you are then you deserve to be shot #LondonShooting,/Nipper603Paul/status/1200514784552194051,782450173,Nipper603Paul
1.20051E+18,30-11-2019 02:10,,FALSE,FALSE,,0,1,0,"Tories and Labour have suspended their campaign in #London  tonight following #LondonBridgeAttack . Two people have died in the incident. The perpetrator has been shot by police. 

#LondonShooting",/AgostiniMea/status/1200514799634976768,1905411920,AgostiniMea
1.20051E+18,30-11-2019 02:10,,TRUE,FALSE,,0,0,0,Well done lads and lasses much respect for a job well done #LondonBridge  #LondonShooting  #LondonBridgeAttack  #LondonBridgeshooting  @CityPolice  @metpoliceuk,/WeHateHills/status/1200514959463059457,469658096,WeHateHills
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,2,0,0,Such sad news coming from the capital today RIP brave souls   #LondonBridge  #LondonShooting  #SadTimes  #LondonBridgeAttack https:// twitter.com/skynews/status /1200513645538676738   …,/Clairebair77/status/1200515095492808704,404986142,Clairebair77
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,4,2,0,Did the dude get up after being shot? #LondonShooting  #LondonBridgeAttack  #fakenews  @BBCNews pic.twitter.com/ZA9MFkbMEM,/Ismael_axx/status/1200515096419721219,2789551647,Ismael_axx
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,1,0,0,"White, Black, English, foreign, Christian, Muslim, terrorist, lone nutcase, gang member...
If you carry a knife on our streets I want you shot by our police.  

#LondonBridge  #LondonShooting  #PoliceBrutality  #LondonShooting",/BillyLoomis85/status/1200515115575062530,8.63447E+17,BillyLoomis85
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,0,0,0,Stupid thing is; it’s mad to think something like this happens everyday in the U.S. but the attacker is armed with a gun #LondonShooting  #GunControl https:// twitter.com/YannyBruere/st atus/1200423354328657920   …,/MichaelEllis19/status/1200515151880962057,388187208,MichaelEllis19
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,0,0,0,My heart goes out to those who lost their lives in the #LondonShooting  ,/IntervexianALT/status/1200515163314634755,1.10727E+18,IntervexianALT
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,1,1,0,"December 12th, @SadiqKhan  must be removed. He doesn't care about our Nation. He doesn't care about Our public. He has no smile when the Bravery of london shone Brightly. Londoners remove this man. #LondonShooting  #GeneralElection19   #LondonBridge",/MMacawiye/status/1200515197707935745,1.12214E+18,MMacawiye
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,5,0,1,I am deeply shocked at the terrorist attack #LondonShooting . My sympathies with families and friends of the victims and praise for members of the public to subdue the attacker and @metpoliceuk  and @Ldn_Ambulance  services to handle the situation. Terror can’t stifle our democracy.,/ahmadnawazwatto/status/1200515204594962433,358434986,ahmadnawazwatto
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,0,0,0,Empty ideology of terror offers nothing but hatred - police chief  https://www. bbc.co.uk/news/live/uk-5 0601491?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=5de17da710dc73067b735121%26Empty%20ideology%20of%20terror%20offers%20nothing%20but%20hatred%20-%20police%20chief%262019-11-29T20%3A22%3A00.311Z&ns_fee=0&pinned_post_locator=urn:asset:d754e801-5e7b-4cce-a17b-64e90d1c337a&pinned_post_asset_id=5de17da710dc73067b735121&pinned_post_type=share   …  #LondonBridge  #LondonShooting,/samehelbarqy/status/1200515204796362753,8821522,samehelbarqy
1.20052E+18,30-11-2019 02:11,,FALSE,FALSE,,1,0,1,"TBH, My first thought on hearing about the latest tragic Terror attack in London was, ' I wonder if this latest terrorist was one of those friends of  @jeremycorbyn , And/ or' a #LabourParty  supporter ? '.
I mean, it does sound highly likey these days
#NeverCorbyn  
#LondonShooting",/Ryb4k_8/status/1200515255043907584,7.71343E+17,Ryb4k_8
1.20052E+18,30-11-2019 02:11,TRUE,FALSE,FALSE,['https://t.co/PN4UjeENsf'],0,0,0,"Feeling so proud for being a Londoner. Well done to the members of the public who acted heroically and caught the attacker today. Exemplary for all of us 
#LondonBridge  #LondonShooting  #terrorism  #terrorattack  Two killed in stabbing attack https://www. bbc.co.uk/news/uk-506047 81   …",/DioneJacomel/status/1200515267874447360,54505857,DioneJacomel
1.20052E+18,30-11-2019 02:12,,FALSE,FALSE,,20,3,11,"For Fuck sake!!!!!!!!!!!

It's still a few weeks until Christmas - it's like there is some type of Cult of Death warming up for the big event or something??

I wonder where this cult originates from and what this cult calls it's self???   

#LondonShooting  #LondonBridge  #Hague https:// twitter.com/Zod14_/status/ 1200514412341334016   …",/Champion_Puffa/status/1200515280142786561,4003462401,Champion_Puffa
1.20052E+18,30-11-2019 02:12,,FALSE,FALSE,,0,0,0,"June 2017 #LondonBridgeAttack , just prior to the 2017 election  

#LondonShooting  #London  #GE19  #GE2019 pic.twitter.com/xNdFNR6mDh",/mark_melbin/status/1200515341673095168,3240753078,mark_melbin
1.20052E+18,30-11-2019 02:12,TRUE,FALSE,FALSE,['https://t.co/s7QPAow4Ks'],1,0,0,"I am distraught ,2 have died. The heroes are not just our emergency services but a brave member of the public willing to help and save life’s , This brings me back from the brink of despair in my own life. 
 https:// metro.co.uk/2019/11/29/mom ent-hero-bystanders-takedown-knifeman-shot-london-bridge-11241488/   …  #LondonShooting  #bravery",/ShamblesHmrc/status/1200515368374165504,1.17513E+18,ShamblesHmrc
1.20052E+18,30-11-2019 02:12,,FALSE,FALSE,,0,0,0,"My thoughts are with LB but don’t forget. A man with views like this, who thinks this way, who writes these words is unfit to be our prime minister #LondonShooting  #LondonBridgeAttack  #BorisJohnsonIsAMelt  #BoroughMarket https:// twitter.com/robpowellnews/ status/1200380209331093504   …",/_theminch/status/1200515406592655360,86525865,_theminch
1.20052E+18,30-11-2019 02:12,,FALSE,FALSE,,0,0,0,"All the party leaders sad about the shooting but also lowkey happy because they get a chance to show their compassion as part of their campaign process right before the election

#londonshooting",/ninjagoelectric/status/1200515418659667969,7.97466E+17,ninjagoelectric
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,1,0,1,"BREAKING: 2 members of the public were killed in the London Bridge attack - Scotland Yard 
#LondonShooting  #LondonBridgeAttack pic.twitter.com/DZUtPDZYwh",/GlobalNews77/status/1200515566840287232,8.1574E+17,GlobalNews77
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,1,1,0,"A worrying pattern seems to be developing. 

16th June 2016 - Jo Cox Murder.
23rd June 2016 - EU Referendum. 

3rd June 2017 - London Bridge attack.
8th June 2017 - General Election.

29th Nov. 2019 - London Bridge attack.
12th Dec. 2019 - General Election.

#LondonShooting  #tory",/_mangomonkey/status/1200515571139448839,9.59424E+17,_mangomonkey
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,1,0,0,"The armed officers who killed that scumbag today should be given an MBE for their service, and the brilliant decision making they've shown. Absolutely brilliant by them. #LondonShooting",/NUFCanth1892/status/1200515592878514176,1649269898,NUFCanth1892
1.20052E+18,30-11-2019 02:13,,TRUE,FALSE,,1,0,0,"Amazing courage and bravery. 

Words generally fail, but....

THANK YOU.

#LondonBridge  #LondonShooting  #TerroristAttack  #terrorattack  

@georgerobarts",/Acnorthall/status/1200515650223050753,8.58665E+17,Acnorthall
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,0,0,1,"It's unbelievable with Twitter how they trend #LondonShooting  because there was a gun involved and the BAD GUY was killed, but then #LondonStabbings  which killed innocent ppl don't trend whatsoever! This type of bias is dangerous to the mindset!",/hummingbird5225/status/1200515693965242369,307175159,hummingbird5225
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,15,3,1,My best friend was on her break and heard the gunshot today she works right next to the bridge   terrifying #LondonShooting,/ballerinaswifts/status/1200515698985971715,3981952823,ballerinaswifts
1.20052E+18,30-11-2019 02:13,TRUE,FALSE,FALSE,['https://t.co/dk4dhTWldz'],1,1,0,"Boris Johnson, The Terrorist? #LondonShooting  #TerroristAttack  #TheHague  #FalseFlag https://www. trustnodes.com/2019/11/29/bor is-johnson-the-terrorist   …",/TrustNodes/status/1200515733718831104,7.64133E+17,TrustNodes
1.20052E+18,30-11-2019 02:13,,FALSE,FALSE,,0,2,0,"Heart goes out to all involved in todays London Bridge terrorist attack. Awful.   What a fantastic job the public done and our wonderful emergency services. 

#LondonShooting",/WIN58URY/status/1200515750131372033,20720516,WIN58URY
1.20052E+18,30-11-2019 02:14,,FALSE,FALSE,,0,0,0,"It’s crazy cause I pass through London Bridge daily, I’m praying for all the victims involved   #LondonShooting",/ClarkeCamara/status/1200515782146449409,352467536,ClarkeCamara
1.20052E+18,30-11-2019 02:14,,FALSE,FALSE,,1,0,0,"So much respect once again for our #EmergencyServices  following the #LondonBridgeAttack  
Incredible job well done to all involved @CityPolice  @metpoliceuk  
#LondonBridge  #LondonShooting  #LondonBridgeshooting",/BookMyGolfTrip1/status/1200515813050126336,1.16643E+18,BookMyGolfTrip1
1.20052E+18,30-11-2019 02:14,,TRUE,FALSE,,4,0,0,Probably the best response of all to the idiot Yank who thought today’s London Bridge incident wouldn’t have happened if we all carried guns. Long live unarmed Londoners   #LondonShooting   https:// twitter.com/richdunleave/s tatus/1200462147542769671   …,/ZoeRoylance/status/1200515898584576000,24856683,ZoeRoylance
1.20052E+18,30-11-2019 02:14,,FALSE,FALSE,,4,0,0,Give this man a knighthood #LondonShooting  #LondonBridge https:// twitter.com/OptimusM1980/s tatus/1200446549052076034   …,/Marco_St69/status/1200515923381235718,1104324127,Marco_St69
1.20052E+18,30-11-2019 02:14,,FALSE,FALSE,,0,0,0,"That`s just what we need, as if we aint got enough problems, Trump has pledged his support. #LondonShooting",/frank48478329/status/1200516006424334338,1.18854E+18,frank48478329
1.20052E+18,30-11-2019 02:14,,TRUE,FALSE,,50,4,4,They don’t squeeze their pips. They don’t talk. Best sent to 72 virgins. Save millions on legal wastage! No chance of reoffending. May deter others. #LondonShooting  #Consequences  ,/darcybbc/status/1200516019879661569,604674831,darcybbc
1.20052E+18,30-11-2019 02:15,,TRUE,FALSE,,2,0,0,Served the murdering bastard right- should have unloaded the clip - 2 shots to the head was too nice! I hate these bastard for taking innocent peoples lives! #LondonShooting  #sayithowitis !  #FreedomOfSpeech,/AngieCook171/status/1200516037789323265,2806205453,AngieCook171
1.20052E+18,30-11-2019 02:15,,FALSE,FALSE,,1,1,0,"Hope everyone around London Bridge today where one sick individual has decided to spark terror are ok.
I’m in that area + go over that bridge several times a week + I would have been horrified to see what occurred.
Some hero’s as always + London will remain great! #LondonShooting",/MannHandledCFC/status/1200516089857355779,1.1871E+18,MannHandledCFC
1.20052E+18,30-11-2019 02:15,,TRUE,FALSE,,0,0,0,Of course. Were proud today. They made us all smile. Heroes showing the strength of Britian. #LondonBridge  #LondonShooting,/MMacawiye/status/1200516102666764289,1.12214E+18,MMacawiye
1.20052E+18,30-11-2019 02:15,,FALSE,FALSE,,8,0,1,"Thoughts go out to everyone effected, thanks to the police officers and innocent civilians who put their life on the line to save other #LondonBridge  #LondonShooting   pic.twitter.com/wuCrmZnshQ",/OliverKeil3/status/1200516135281725442,9.72858E+17,OliverKeil3
1.20052E+18,30-11-2019 02:15,,FALSE,FALSE,,0,0,0,"Sadiq Khan should give some respect for police protecting citizens. #LondonShooting  
And even more thanks to the footage taking. Protecting the police to allow them to protect the citizens. 

If you don't think the liberal media is not profiling the police by now I can't help you",/brent74/status/1200516150536392704,23164896,brent74
